iter	F1	Logloss
888	0.856992164	0.2737098973
889	0.856992164	0.2736402462
890	0.856992164	0.2735844802
891	0.856992164	0.2735359407
892	0.8570782792	0.2734835565
893	0.8570782792	0.2734264517
894	0.8571643815	0.2733792798
895	0.8574226105	0.2733016433
896	0.8573365472	0.2732255752
897	0.8573365472	0.2731443861
898	0.8573365472	0.2730892834
899	0.8573365472	0.2730099667
900	0.8573365472	0.272945461
901	0.8574226105	0.2729011089
902	0.8573365472	0.2727737746
903	0.8572504708	0.2726774055
904	0.8572504708	0.2726151961
905	0.8572504708	0.2724984807
906	0.8573365472	0.2724064245
907	0.8572504708	0.272329948
908	0.8574226105	0.2722767711
909	0.8575946984	0.2721535838
910	0.8573365472	0.2720612496
911	0.8575946984	0.2720092948
912	0.8575946984	0.2719276957
913	0.8576807229	0.2718487628
914	0.857852733	0.2717944254
915	0.857852733	0.2717430209
916	0.8577667344	0.2716770271
917	0.8577667344	0.2715753777
918	0.8577667344	0.2715243801
919	0.8576807229	0.2714392697
920	0.8576807229	0.2713782187
921	0.8576807229	0.2713070702
922	0.8577667344	0.2712444174
923	0.8579387187	0.2711842237
924	0.8580246914	0.2711035481
925	0.8581106511	0.2710566416
926	0.8581106511	0.2709950508
927	0.8581965979	0.2709275671
928	0.8581106511	0.2708690216
929	0.8583684527	0.2707981343
930	0.8583684527	0.2707535759
931	0.8583684527	0.2707042871
932	0.8584543607	0.2706551766
933	0.8584543607	0.2705786219
934	0.8584543607	0.2704617752
935	0.8583684527	0.2703865308
936	0.8584543607	0.2703113219
937	0.8584543607	0.2702488405
938	0.8584543607	0.2702102762
939	0.8585402558	0.2701158477
940	0.8587120072	0.2700475305
941	0.8587978635	0.2699788175
942	0.8587978635	0.269897124
943	0.8587120072	0.2698065608
944	0.8587978635	0.26969973
945	0.8587978635	0.2696256331
946	0.8588837069	0.269572007
947	0.8589695374	0.2694997606
948	0.8589695374	0.2694283325
949	0.8589695374	0.2693632279
950	0.859055355	0.2692450229
951	0.859055355	0.2691921314
952	0.8588837069	0.2691178086
953	0.8589695374	0.2690333444
954	0.8588837069	0.2689480901
955	0.8588837069	0.2688902497
956	0.859055355	0.2688510482
957	0.859055355	0.2687881244
958	0.8592269514	0.2686378496
959	0.8593127303	0.2685713271
960	0.8594842493	0.2685196084
961	0.8594842493	0.2684492075
962	0.8595699895	0.2684005081
963	0.8595699895	0.2683237935
964	0.8595699895	0.2682627513
965	0.8594842493	0.2682029563
966	0.8596557168	0.2681389044
967	0.8599128213	0.268083027
968	0.8597414311	0.2679978748
969	0.8599128213	0.2679274555
970	0.859998497	0.2678072023
971	0.8600841599	0.2677142918
972	0.8601698099	0.267667419
973	0.8601698099	0.2676209883
974	0.860255447	0.2675469718
975	0.8603410713	0.2674767454
976	0.8603410713	0.2674135265
977	0.8604266827	0.2672789766
978	0.8605978669	0.2671856653
979	0.8605978669	0.2671105312
980	0.8605122812	0.2670305335
981	0.8605978669	0.2669792187
982	0.8606834397	0.266920804
983	0.8606834397	0.2668540269
984	0.8607689997	0.266780614
985	0.8609400811	0.2667265547
986	0.8609400811	0.2666645349
987	0.8609400811	0.2665936865
988	0.8607689997	0.2665352735
989	0.8611111111	0.2664460399
990	0.8611111111	0.2664001131
991	0.8611111111	0.2662933311
992	0.8612820898	0.266214853
993	0.8617093119	0.2661429402
994	0.8617093119	0.2660822964
995	0.8616238931	0.2659748422
996	0.8616238931	0.2658936874
997	0.8617947179	0.2658483702
998	0.8617947179	0.2657685359
999	0.8617947179	0.265714262
